provider,model_name,release_date,release_year,raw_mention,benchmark_id,benchmark_name,match_source,match_type,source_author,frontier_lab_author_affiliations,legacy_task_mode,legacy_task_domain,benchmark_review_status
Anthropic,Claude 4.1 (Opus),2025-08-05,2025,AIME,benchmark_aime,AIME,canonical,exact,Academia,none,Generative Reasoning,STEM/Math,legacy_seed
Anthropic,Claude 4.5 (Sonnet),2025-09-30,2025,SWE-bench verified,benchmark_swe_bench_verified,SWE-bench verified,canonical,exact,OpenAI,OpenAI,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.5 (Sonnet),2025-09-30,2025,Terminal-bench,benchmark_terminal_bench,Terminal-bench,canonical,exact,Academia,Anthropic,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.5 (Sonnet),2025-09-30,2025,TAU-2 bench,benchmark_tau_2_bench,TAU-2 bench,canonical,exact,Academia,none,Agentic,General/Commonsense,accepted
Anthropic,Claude 4.5 (Sonnet),2025-09-30,2025,OSWorld,benchmark_osworld,OSWorld,canonical,exact,Academia,none,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.5 (Sonnet),2025-09-30,2025,AIME,benchmark_aime,AIME,canonical,exact,Academia,none,Generative Reasoning,STEM/Math,legacy_seed
Anthropic,Claude 4.5 (Sonnet),2025-09-30,2025,GPQA Diamond,benchmark_gpqa_diamond,GPQA Diamond,canonical,exact,"Anthropic, Academia, Others(Cohere)",none,Generative Reasoning,STEM/Math,legacy_seed
Anthropic,Claude 4.5 (Sonnet),2025-09-30,2025,MMMLU,benchmark_mmmlu,MMMLU,canonical,exact,OpenAI,OpenAI,Generative Reasoning,General/Commonsense,legacy_seed
Anthropic,Claude 4.5 (Sonnet),2025-09-30,2025,MMMU / MMMU Pro,benchmark_mmmu_mmmu_pro,MMMU / MMMU Pro,canonical,exact,Academia,none,Multimodal Perception,General/Commonsense,legacy_seed
Anthropic,Claude 4.5 (Sonnet),2025-09-30,2025,Finance Agent,benchmark_finance_agent,Finance Agent,canonical,exact,"Academia, Others(vals.ai)",none,Agentic,Specialized (Law/Bio/Finance),legacy_seed
Anthropic,Claude 4.5 (Haiku),2025-10-16,2025,SWE-bench verified,benchmark_swe_bench_verified,SWE-bench verified,canonical,exact,OpenAI,OpenAI,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.5 (Haiku),2025-10-16,2025,Terminal-bench,benchmark_terminal_bench,Terminal-bench,canonical,exact,Academia,Anthropic,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.5 (Haiku),2025-10-16,2025,TAU-2 bench,benchmark_tau_2_bench,TAU-2 bench,canonical,exact,Academia,none,Agentic,General/Commonsense,accepted
Anthropic,Claude 4.5 (Haiku),2025-10-16,2025,OSWorld,benchmark_osworld,OSWorld,canonical,exact,Academia,none,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.5 (Haiku),2025-10-16,2025,AIME,benchmark_aime,AIME,canonical,exact,Academia,none,Generative Reasoning,STEM/Math,legacy_seed
Anthropic,Claude 4.5 (Haiku),2025-10-16,2025,GPQA Diamond,benchmark_gpqa_diamond,GPQA Diamond,canonical,exact,"Anthropic, Academia, Others(Cohere)",none,Generative Reasoning,STEM/Math,legacy_seed
Anthropic,Claude 4.5 (Haiku),2025-10-16,2025,MMMLU,benchmark_mmmlu,MMMLU,canonical,exact,OpenAI,OpenAI,Generative Reasoning,General/Commonsense,legacy_seed
Anthropic,Claude 4.5 (Haiku),2025-10-16,2025,MMMU / MMMU Pro,benchmark_mmmu_mmmu_pro,MMMU / MMMU Pro,canonical,exact,Academia,none,Multimodal Perception,General/Commonsense,legacy_seed
Anthropic,Claude 4.5 (Opus),2025-11-24,2025,SWE-bench verified,benchmark_swe_bench_verified,SWE-bench verified,canonical,exact,OpenAI,OpenAI,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.5 (Opus),2025-11-24,2025,Terminal-Bench 2.0,benchmark_terminal_bench_2_0,Terminal-Bench 2.0,canonical,exact,Academia,Anthropic,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.5 (Opus),2025-11-24,2025,TAU-2 bench,benchmark_tau_2_bench,TAU-2 bench,canonical,exact,Academia,none,Agentic,General/Commonsense,accepted
Anthropic,Claude 4.5 (Opus),2025-11-24,2025,Scale MCP-Atlas,benchmark_scale_mcp_atlas,Scale MCP-Atlas,canonical,exact,Others(Scale AI),none,Agentic,General/Commonsense,accepted
Anthropic,Claude 4.5 (Opus),2025-11-24,2025,OSWorld,benchmark_osworld,OSWorld,canonical,exact,Academia,none,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.5 (Opus),2025-11-24,2025,ARC-AGI-2,benchmark_arc_agi_2,ARC-AGI-2,canonical,exact,Academia,none,Generative Reasoning,General/Commonsense,legacy_seed
Anthropic,Claude 4.5 (Opus),2025-11-24,2025,GPQA Diamond,benchmark_gpqa_diamond,GPQA Diamond,canonical,exact,"Anthropic, Academia, Others(Cohere)",none,Generative Reasoning,STEM/Math,legacy_seed
Anthropic,Claude 4.5 (Opus),2025-11-24,2025,MMMU / MMMU Pro,benchmark_mmmu_mmmu_pro,MMMU / MMMU Pro,canonical,exact,Academia,none,Multimodal Perception,General/Commonsense,legacy_seed
Anthropic,Claude 4.5 (Opus),2025-11-24,2025,MMMLU,benchmark_mmmlu,MMMLU,canonical,exact,OpenAI,OpenAI,Generative Reasoning,General/Commonsense,legacy_seed
Anthropic,Claude 4.5 (Opus),2025-11-24,2025,SWE-bench Multilingual,benchmark_swe_bench_multilingual,SWE-bench Multilingual,canonical,exact,Academia,none,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.5 (Opus),2025-11-24,2025,Aider Polyglot,benchmark_aider_polyglot,Aider Polyglot,canonical,exact,Others(Aider),none,Generative Reasoning,Coding/Engineering,legacy_seed
Anthropic,Claude 4.5 (Opus),2025-11-24,2025,BrowseComp-Plus,benchmark_browsecomp_plus,BrowseComp-Plus,canonical,exact,Academia,none,Agentic,General/Commonsense,legacy_seed
Anthropic,Claude 4.5 (Opus),2025-11-24,2025,Vending-Bench,benchmark_vending_bench,Vending-Bench,canonical,exact,Others(Andon Labs),none,Agentic,General/Commonsense,legacy_seed
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,GDPval-AA,benchmark_gdpval_aa,GDPval-AA,canonical,exact,Others(Artificial Analysis),none,Agentic,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,Terminal-bench,benchmark_terminal_bench,Terminal-bench,canonical,exact,Academia,Anthropic,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,SWE-bench verified,benchmark_swe_bench_verified,SWE-bench verified,canonical,exact,OpenAI,OpenAI,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,OSWorld,benchmark_osworld,OSWorld,canonical,exact,Academia,none,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,TAU-2 bench,benchmark_tau_2_bench,TAU-2 bench,canonical,exact,Academia,none,Agentic,General/Commonsense,accepted
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,MCP-Atlas,benchmark_scale_mcp_atlas,Scale MCP-Atlas,alias,provider_abbreviation,Others(Scale AI),none,Agentic,General/Commonsense,accepted
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,BrowseComp,benchmark_browsecomp,BrowseComp,canonical,exact,OpenAI,OpenAI,Agentic,General/Commonsense,legacy_seed
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,Humanity's Last Exam,benchmark_hle_humanity_s_last_exam,HLE (Humanity's Last Exam),alias,legacy_name,"Academia, Others(CAIS; Scale AI)",OpenAI; Anthropic; Google; DeepMind; Microsoft,Generative Reasoning,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,Finance Agent,benchmark_finance_agent,Finance Agent,canonical,exact,"Academia, Others(vals.ai)",none,Agentic,Specialized (Law/Bio/Finance),legacy_seed
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,ARC-AGI-2,benchmark_arc_agi_2,ARC-AGI-2,canonical,exact,Academia,none,Generative Reasoning,General/Commonsense,legacy_seed
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,GPQA Diamond,benchmark_gpqa_diamond,GPQA Diamond,canonical,exact,"Anthropic, Academia, Others(Cohere)",none,Generative Reasoning,STEM/Math,legacy_seed
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,MMMU Pro,benchmark_mmmu_pro,MMMU Pro,canonical,exact,Academia,none,Multimodal Perception,General/Commonsense,accepted
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,MMMLU,benchmark_mmmlu,MMMLU,canonical,exact,OpenAI,OpenAI,Generative Reasoning,General/Commonsense,legacy_seed
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,MRCR v2,benchmark_mrcr_v2,MRCR v2,canonical,exact,OpenAI,Google; DeepMind,Generative Reasoning,General/Commonsense,legacy_seed
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,OpenRCA,benchmark_openrca,OpenRCA,canonical,exact,"Academia, Others(Microsoft)",Microsoft,Generative Reasoning,Coding/Engineering,legacy_seed
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,BigLaw Bench,benchmark_biglaw_bench,BigLaw Bench,canonical,exact,Others(Harvey),none,Generative Reasoning,Specialized (Law/Bio/Finance),legacy_seed
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,CyberGym,benchmark_cybergym,CyberGym,canonical,exact,Academia,none,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,Graphwalks,benchmark_graphwalks,GraphWalks,alias,case_variant,OpenAI,OpenAI,Generative Reasoning,STEM/Math,legacy_seed
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,SWE-bench Multilingual,benchmark_swe_bench_multilingual,SWE-bench Multilingual,canonical,exact,Academia,none,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,Vending-Bench 2,benchmark_vending_bench_2,Vending-Bench 2,canonical,exact,Others(Andon Labs),none,Agentic,General/Commonsense,accepted
Anthropic,Claude 4.6 (Opus),2026-02-05,2026,BioPipelineBench,benchmark_biopipelinebench,BioPipelineBench,canonical,exact,Anthropic,Anthropic,Agentic,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,SWE-bench Pro,benchmark_swe_bench_pro,SWE-bench Pro,canonical,exact,Others(Scale AI),none,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,SWE-bench Verified,benchmark_swe_bench_verified,SWE-bench verified,alias,case_variant,OpenAI,OpenAI,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,Terminal-Bench 2.0,benchmark_terminal_bench_2_0,Terminal-Bench 2.0,canonical,exact,Academia,Anthropic,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,Humanity's Last Exam,benchmark_hle_humanity_s_last_exam,HLE (Humanity's Last Exam),alias,legacy_name,"Academia, Others(CAIS; Scale AI)",OpenAI; Anthropic; Google; DeepMind; Microsoft,Generative Reasoning,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,BrowseComp,benchmark_browsecomp,BrowseComp,canonical,exact,OpenAI,OpenAI,Agentic,General/Commonsense,legacy_seed
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,MCP-Atlas,benchmark_scale_mcp_atlas,Scale MCP-Atlas,alias,provider_abbreviation,Others(Scale AI),none,Agentic,General/Commonsense,accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,OSWorld-Verified,benchmark_osworld_verified,OSWorld-Verified,canonical,exact,Academia,none,Agentic,General/Commonsense,accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,Finance Agent v1.1,benchmark_financeagent_v1_1,FinanceAgent v1.1,alias,case_variant,"Academia, Others(vals.ai)",none,Agentic,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,CyberGym,benchmark_cybergym,CyberGym,canonical,exact,Academia,none,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,GPQA Diamond,benchmark_gpqa_diamond,GPQA Diamond,canonical,exact,"Anthropic, Academia, Others(Cohere)",none,Generative Reasoning,STEM/Math,legacy_seed
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,CharXiv Reasoning,benchmark_charxiv_reasoning,CharXiv Reasoning,canonical,exact,Academia,none,Multimodal Perception,STEM/Math,accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,MMMLU,benchmark_mmmlu,MMMLU,canonical,exact,OpenAI,OpenAI,Generative Reasoning,General/Commonsense,legacy_seed
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,93-task coding benchmark,benchmark_93_task_coding_benchmark,93-task coding benchmark,canonical,exact,Others(early-access tester),none,Agentic,Coding/Engineering,accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,internal research-agent benchmark,benchmark_internal_research_agent_benchmark,internal research-agent benchmark,canonical,exact,Others(early-access tester),none,Agentic,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,BigLaw Bench,benchmark_biglaw_bench,BigLaw Bench,canonical,exact,Others(Harvey),none,Generative Reasoning,Specialized (Law/Bio/Finance),legacy_seed
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,CursorBench,benchmark_cursorbench,CursorBench,canonical,exact,Others(Cursor),none,Agentic,Coding/Engineering,accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,implicit-need tests,benchmark_implicit_need_tests,implicit-need tests,canonical,exact,Others(Notion),none,Agentic,General/Commonsense,accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,Rakuten-SWE-Bench,benchmark_rakuten_swe_bench,Rakuten-SWE-Bench,canonical,exact,Others(Rakuten),none,Agentic,Coding/Engineering,accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,Terminal Bench,benchmark_terminal_bench,Terminal-bench,alias,case_variant,Academia,Anthropic,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,Qodo's real-world code review benchmark,benchmark_qodo_s_real_world_code_review_benchmark,Qodo's real-world code review benchmark,canonical,exact,Others(Qodo),none,Generative Reasoning,Coding/Engineering,accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,OfficeQA Pro,benchmark_officeqa_pro,OfficeQA Pro,canonical,exact,"Academia, Others(Databricks)",none,Agentic,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,GDPval-AA,benchmark_gdpval_aa,GDPval-AA,canonical,exact,Others(Artificial Analysis),none,Agentic,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,GraphWalks,benchmark_graphwalks,GraphWalks,canonical,exact,OpenAI,OpenAI,Generative Reasoning,STEM/Math,legacy_seed
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,SWE-bench Multilingual,benchmark_swe_bench_multilingual,SWE-bench Multilingual,canonical,exact,Academia,none,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,SWE-bench Multimodal,benchmark_swe_bench_multimodal,SWE-bench Multimodal,canonical,exact,Academia,none,Agentic,Coding/Engineering,accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,Structural Biology,benchmark_structural_biology,Structural Biology,canonical,exact,Anthropic,Anthropic,Generative Reasoning,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,Vending-Bench 2,benchmark_vending_bench_2,Vending-Bench 2,canonical,exact,Others(Andon Labs),none,Agentic,General/Commonsense,accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,ScreenSpot-Pro,benchmark_screenspot_pro,ScreenSpot-Pro,canonical,exact,Academia,none,Multimodal Perception,General/Commonsense,legacy_seed
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,Misaligned behavior,benchmark_automated_behavioral_audit,automated behavioral audit,alias,legacy_name,Anthropic,Anthropic,Constraint Satisfaction,General/Commonsense,accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,automated behavioral audit,benchmark_automated_behavioral_audit,automated behavioral audit,canonical,exact,Anthropic,Anthropic,Constraint Satisfaction,General/Commonsense,accepted
Anthropic,Claude 4.7 (Opus),2026-04-16,2026,Anthropic internal autonomous agentic coding evaluation,benchmark_anthropic_internal_autonomous_agentic_coding_evaluation,Anthropic internal autonomous agentic coding evaluation,canonical,exact,Anthropic,Anthropic,Agentic,Coding/Engineering,accepted
Anthropic,Claude 4.8 (Opus),2026-05-28,2026,SWE-Bench Pro,benchmark_swe_bench_pro,SWE-bench Pro,alias,case_variant,Others(Scale AI),none,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 4.8 (Opus),2026-05-28,2026,Terminal-Bench 2.1,benchmark_terminal_bench_2_1,Terminal-Bench 2.1,canonical,exact,Academia,Anthropic,Agentic,Coding/Engineering,accepted
Anthropic,Claude 4.8 (Opus),2026-05-28,2026,Humanity's Last Exam,benchmark_hle_humanity_s_last_exam,HLE (Humanity's Last Exam),alias,legacy_name,"Academia, Others(CAIS; Scale AI)",OpenAI; Anthropic; Google; DeepMind; Microsoft,Generative Reasoning,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 4.8 (Opus),2026-05-28,2026,OSWorld-Verified,benchmark_osworld_verified,OSWorld-Verified,canonical,exact,Academia,none,Agentic,General/Commonsense,accepted
Anthropic,Claude 4.8 (Opus),2026-05-28,2026,GDPval-AA,benchmark_gdpval_aa,GDPval-AA,canonical,exact,Others(Artificial Analysis),none,Agentic,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 4.8 (Opus),2026-05-28,2026,Finance Agent v2,benchmark_finance_agent_v2,Finance Agent v2,canonical,exact,Others(vals.ai),none,Agentic,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 4.8 (Opus),2026-05-28,2026,Super-Agent benchmark,benchmark_super_agent_benchmark,Super-Agent benchmark,canonical,exact,Others(early-access tester),none,Agentic,General/Commonsense,needs_review
Anthropic,Claude 4.8 (Opus),2026-05-28,2026,CursorBench,benchmark_cursorbench,CursorBench,canonical,exact,Others(Cursor),none,Agentic,Coding/Engineering,accepted
Anthropic,Claude 4.8 (Opus),2026-05-28,2026,Legal Agent Benchmark,benchmark_legal_agent_benchmark,Legal Agent Benchmark,canonical,exact,Others(Harvey),none,Agentic,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 4.8 (Opus),2026-05-28,2026,Online-Mind2Web,benchmark_online_mind2web,Online-Mind2Web,canonical,exact,Academia,none,Agentic,General/Commonsense,accepted
Anthropic,Claude 4.8 (Opus),2026-05-28,2026,Misaligned behavior,benchmark_automated_behavioral_audit,automated behavioral audit,alias,legacy_name,Anthropic,Anthropic,Constraint Satisfaction,General/Commonsense,accepted
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,SWE-Bench Pro,benchmark_swe_bench_pro,SWE-bench Pro,alias,case_variant,Others(Scale AI),none,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,FrontierCode (Diamond),benchmark_frontiercode_diamond,FrontierCode (Diamond),canonical,exact,Others(Cognition),none,Agentic,Coding/Engineering,accepted
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,GDPval-AA,benchmark_gdpval_aa,GDPval-AA,canonical,exact,Others(Artificial Analysis),none,Agentic,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,GDP.pdf,benchmark_gdp_pdf,gdp.pdf,alias,case_variant,Others(Surge AI),none,Multimodal Perception,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,Blueprint-Bench 2,benchmark_blueprint_bench_2,Blueprint-Bench 2,canonical,exact,Others(Andon Labs),none,Agentic,General/Commonsense,accepted
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,AutomationBench,benchmark_automationbench,AutomationBench,canonical,exact,"Academia, Others(Zapier)",none,Agentic,General/Commonsense,accepted
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,OSWorld-Verified,benchmark_osworld_verified,OSWorld-Verified,canonical,exact,Academia,none,Agentic,General/Commonsense,accepted
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,Legal Agent Benchmark,benchmark_legal_agent_benchmark,Legal Agent Benchmark,canonical,exact,Others(Harvey),none,Agentic,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,Humanity's Last Exam,benchmark_hle_humanity_s_last_exam,HLE (Humanity's Last Exam),alias,legacy_name,"Academia, Others(CAIS; Scale AI)",OpenAI; Anthropic; Google; DeepMind; Microsoft,Generative Reasoning,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,BioMysteryBench,benchmark_biomysterybench,BioMysteryBench,canonical,exact,Anthropic,Anthropic,Generative Reasoning,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,Terminal-Bench 2.1,benchmark_terminal_bench_2_1,Terminal-Bench 2.1,canonical,exact,Academia,Anthropic,Agentic,Coding/Engineering,accepted
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,ExploitBench,benchmark_exploitbench,ExploitBench,canonical,exact,OpenAI,OpenAI,Agentic,Coding/Engineering,needs_review
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,HealthBench Professional,benchmark_healthbench_professional,HealthBench Professional,canonical,exact,OpenAI,OpenAI,Generative Reasoning,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,Hebbia's Finance Benchmark,benchmark_hebbia_s_finance_benchmark,Hebbia's Finance Benchmark,canonical,exact,Others(Hebbia),none,Generative Reasoning,Specialized (Law/Bio/Finance),needs_review
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,IMC trading-analysis evaluations,benchmark_imc_trading_analysis_evaluations,IMC trading-analysis evaluations,canonical,exact,Others(IMC),none,Generative Reasoning,Specialized (Law/Bio/Finance),needs_review
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,automated alignment assessment,benchmark_automated_alignment_assessment,automated alignment assessment,canonical,exact,Anthropic,Anthropic,Constraint Satisfaction,General/Commonsense,needs_review
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,CursorBench,benchmark_cursorbench,CursorBench,canonical,exact,Others(Cursor),none,Agentic,Coding/Engineering,accepted
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,FrontierBench,benchmark_frontierbench,FrontierBench,canonical,exact,Others(Cognition),none,Agentic,Coding/Engineering,needs_review
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,core analytics benchmark,benchmark_core_analytics_benchmark,core analytics benchmark,canonical,exact,Others(early-access tester),none,Agentic,Specialized (Law/Bio/Finance),needs_review
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,ViBench,benchmark_vibench,ViBench,canonical,exact,Others(early-access tester),none,Agentic,Coding/Engineering,needs_review
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,everyday spreadsheet suite,benchmark_everyday_spreadsheet_suite,everyday spreadsheet suite,canonical,exact,Others(early-access tester),none,Agentic,Specialized (Law/Bio/Finance),needs_review
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,Firefox,benchmark_firefox,Firefox,canonical,exact,"Anthropic, Others(Mozilla)",Anthropic,Agentic,Coding/Engineering,needs_review
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,OSS-Fuzz,benchmark_oss_fuzz,OSS-Fuzz,canonical,exact,Anthropic,Anthropic,Agentic,Coding/Engineering,accepted
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,CyberGym,benchmark_cybergym,CyberGym,canonical,exact,Academia,none,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 5 (Fable/Mythos),2026-06-09,2026,CyScenarioBench,benchmark_cyscenariobench,CyScenarioBench,canonical,exact,Others(Irregular),none,Agentic,Coding/Engineering,accepted
Anthropic,Claude 5 (Sonnet),2026-06-30,2026,SWE-Bench Pro,benchmark_swe_bench_pro,SWE-bench Pro,alias,case_variant,Others(Scale AI),none,Agentic,Coding/Engineering,legacy_seed
Anthropic,Claude 5 (Sonnet),2026-06-30,2026,Terminal-Bench 2.1,benchmark_terminal_bench_2_1,Terminal-Bench 2.1,canonical,exact,Academia,Anthropic,Agentic,Coding/Engineering,accepted
Anthropic,Claude 5 (Sonnet),2026-06-30,2026,Humanity's Last Exam,benchmark_hle_humanity_s_last_exam,HLE (Humanity's Last Exam),alias,legacy_name,"Academia, Others(CAIS; Scale AI)",OpenAI; Anthropic; Google; DeepMind; Microsoft,Generative Reasoning,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 5 (Sonnet),2026-06-30,2026,OSWorld-Verified,benchmark_osworld_verified,OSWorld-Verified,canonical,exact,Academia,none,Agentic,General/Commonsense,accepted
Anthropic,Claude 5 (Sonnet),2026-06-30,2026,GDPval-AA v2,benchmark_gdpval_aa_v2,GDPval-AA v2,canonical,exact,Others(Artificial Analysis),none,Agentic,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 5 (Sonnet),2026-06-30,2026,BrowseComp,benchmark_browsecomp,BrowseComp,canonical,exact,OpenAI,OpenAI,Agentic,General/Commonsense,legacy_seed
Anthropic,Claude 5 (Sonnet),2026-06-30,2026,Eve's plaintiff-law tasks,benchmark_eve_s_plaintiff_law_tasks,Eve's plaintiff-law tasks,canonical,exact,Others(Eve),none,Agentic,Specialized (Law/Bio/Finance),needs_review
Anthropic,Claude 5 (Sonnet),2026-06-30,2026,automated behavioral audit,benchmark_automated_behavioral_audit,automated behavioral audit,canonical,exact,Anthropic,Anthropic,Constraint Satisfaction,General/Commonsense,accepted
Anthropic,Claude 5 (Sonnet),2026-06-30,2026,Firefox 147 exploit evaluation,benchmark_firefox_147_exploit_evaluation,Firefox 147 exploit evaluation,canonical,exact,"Anthropic, Others(Mozilla)",Anthropic,Agentic,Coding/Engineering,accepted
Anthropic,Claude 5 (Opus),2026-07-24,2026,Frontier-Bench v0.1,benchmark_frontier_bench_v0_1,Frontier-Bench v0.1,canonical,exact,"Academia, Others(Harbor; Laude Institute)",none,Agentic,Coding/Engineering,accepted
Anthropic,Claude 5 (Opus),2026-07-24,2026,GDPval-AA v2,benchmark_gdpval_aa_v2,GDPval-AA v2,canonical,exact,Others(Artificial Analysis),none,Agentic,Specialized (Law/Bio/Finance),accepted
Anthropic,Claude 5 (Opus),2026-07-24,2026,ARC-AGI-3,benchmark_arc_agi_3,ARC-AGI-3,canonical,exact,Others(ARC Prize),none,Generative Reasoning,General/Commonsense,accepted
Anthropic,Claude 5 (Opus),2026-07-24,2026,BrowseComp,benchmark_browsecomp,BrowseComp,canonical,exact,OpenAI,OpenAI,Agentic,General/Commonsense,legacy_seed
Anthropic,Claude 5 (Opus),2026-07-24,2026,Humanity's Last Exam,benchmark_hle_humanity_s_last_exam,HLE (Humanity's Last Exam),alias,legacy_name,"Academia, Others(CAIS; Scale AI)",OpenAI; Anthropic; Google; DeepMind; Microsoft,Generative Reasoning,Specialized (Law/Bio/Finance),accepted
